scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2001,152,"Sanity Depleted - Game Over","sanity",39,10,10,16,0,1100,true,false,2100.0,131,9,11,15.00,28,0,2300,"",0,0,0,0,17,10,0.927,3.71,38,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||||||||||camp||||||||||camp|||||camp|||||camp||||||crossing_pass|||||camp||||repair|||||||||camp|||repair|||||repair||camp||||camp||||||repair;camp|||||crossing_pass||camp||||camp|||||||camp|||camp|||||repair||||repair|||||||camp||||repair;camp||||||repair||crossing_pass|camp|||repair||repair|||||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2002,76,"Sanity Depleted - Game Over","sanity",19,4,10,16,0,1000,false,false,980.6,66,4,5,14.01,10,0,900,"",0,8,0,0,7,4,0.933,2.67,18,false,1,0,1,1,0,0,0.000,1.000,"||||repair||||||||||camp|||||||camp||||||camp|||||||||camp|||||||||repair||repair|||crossing_pass|camp||||||||repair;camp|||||||||||||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2003,150,"Sanity Depleted - Game Over","sanity",38,10,10,15,0,100,true,false,2100.0,129,9,11,15.22,27,5800,900,"",0,0,0,0,16,10,0.926,3.62,33,true,4,0,1,1,1,0,0.000,1.000,"|||||camp|||||||||||||||||||camp|||||||||||||||||camp|||||||crossing_pass|||camp||||||||camp|||||||||||||camp||||||||camp|||repair|||repair|||camp|||detour|crossing_pass||||repair||camp||repair||||camp|||||||||camp|||||repair||camp||||||camp|||camp||repair|||crossing_pass||||camp|repair||repair|||repair;camp|||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2004,151,"Sanity Depleted - Game Over","sanity",33,9,10,17,0,1900,true,false,2100.0,132,7,11,15.11,27,2600,900,"",0,0,0,0,15,9,0.927,3.60,32,true,3,0,1,1,0,0,0.000,1.000,"||||||camp||||||||||camp||||||||||camp||||||||||||||camp||||||camp|||repair;camp|||crossing_pass|repair|camp||||||camp||||repair||||||||||||repair|||||camp|||repair||||||||||crossing_pass|||camp||||repair|||||||||camp|||camp||repair|||||||camp||||||camp||||repair|||||crossing_pass||||||||repair;camp||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2005,151,"Sanity Depleted - Game Over","sanity",43,13,10,16,0,2900,true,false,2100.0,133,6,11,15.11,30,2600,900,"",0,0,0,0,14,13,0.927,4.00,40,true,3,0,1,1,0,0,0.000,1.000,"|||repair|||||||||||||||||||camp||||||||||camp||||||camp|||||||||||crossing_pass||||||camp|||||||||camp|||||||||||repair|||camp||||||camp||repair|||||crossing_pass|repair||||camp||repair|||camp|||||camp|||||||camp||repair|||camp|repair||||repair|||repair||||repair|||||camp|crossing_pass|||repair||||camp|repair||repair|||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2006,152,"Sanity Depleted - Game Over","sanity",36,18,10,11,0,300,true,false,2100.0,131,6,14,15.33,28,2900,0,"",0,0,0,0,17,18,0.907,3.71,34,true,3,0,0,0,0,0,0.000,0.000,"|||||camp||||camp||||||||repair|||||||camp||||||||camp||||||camp||||||||||||||crossing_pass|||repair|||repair;camp|||||||||||repair||repair;camp||||repair||||repair;camp||||repair;camp||||repair|||||crossing_pass|||camp|||||||camp|||||||||||camp||repair||repair||camp||repair|camp|||||repair||repair||repair||repair|camp||crossing_pass||repair|||||camp|||camp||repair||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2007,149,"Victory - Boss Defeated","boss.victory",32,9,10,15,1,1300,true,true,2093.6,129,8,11,15.28,28,0,0,"",0,0,1,0,16,9,0.926,3.78,31,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||||camp|||||||camp||||repair|||camp|||camp||||camp|||||repair|||||||||||crossing_pass|||||||||repair;camp|||||||||camp||||||||||||||camp||||repair|||||crossing_pass||||repair||camp||||camp|||||camp||||||||||||camp|||||repair||||camp|||repair||crossing_pass|||||camp|||||repair;camp|||repair;camp|",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2008,142,"Collapse (crossing) - Game Over","collapse_crossing",38,18,7,8,6,200,false,false,1941.6,122,8,11,14.94,23,0,900,"",0,1,0,0,14,17,0.922,3.26,35,false,4,0,1,1,1,1,0.250,1.000,"repair|||||||||||||||||camp|repair|||||||||||camp||||||camp||||||||||||||crossing_pass|||camp|||||||repair||||||||||||||camp|||||repair||repair||||||camp||repair|crossing_pass||repair|||repair||||||||||||repair||repair;camp||repair|camp|||camp|repair;camp||||repair|||||camp|repair||repair|||camp|||camp||repair||repair;camp|detour|detour|stop_cap;crossing_fail",false,false,2,1
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2009,150,"Sanity Depleted - Game Over","sanity",39,13,10,17,0,500,true,false,2100.0,133,4,12,15.33,26,2600,900,"",0,0,0,0,13,13,0.919,3.49,38,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||||||camp|||||||||||camp||||||||camp||||||||||camp|||crossing_pass|||camp||||||||||||||||||camp||||camp||repair||||||||repair|||||crossing_pass||||camp|repair|||repair|||||||||repair;camp||repair||repair|||||camp||||repair;camp||||repair|||repair||||||repair|camp|crossing_pass|||||||||camp|repair||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2010,95,"Collapse (crossing) - Game Over","collapse_crossing",30,4,10,11,7,400,false,false,1252.5,85,3,6,14.23,19,0,900,"",0,0,0,0,7,4,0.936,4.04,30,false,2,0,1,1,0,1,0.500,1.000,"||||||||||camp|||||||||||camp|||||||camp|||||camp||||||||||||||||camp||crossing_pass||||||camp|||||||camp||repair||repair|||||||repair|||||||||||||repair|||||crossing_fail",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2011,154,"Sanity Depleted - Game Over","sanity",44,7,10,15,0,700,true,false,2100.0,131,7,15,15.22,30,5500,3700,"",0,0,0,0,19,7,0.902,3.92,42,true,3,0,3,3,0,0,0.000,1.000,"|||||||camp|||camp||||||||||||||||||camp|||||camp||||||||||||camp|||||crossing_pass||||repair|||camp|||||camp|||camp||||||||camp||||||||||||||camp||||||crossing_pass|camp|||||camp|||||||camp|||||camp|repair||||||camp|||||||camp||||||camp|||repair|||repair;crossing_pass||repair|||repair||camp||repair|||camp|||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2012,153,"Sanity Depleted - Game Over","sanity",35,15,10,17,0,2000,true,false,2100.0,133,9,10,14.79,30,0,900,"",0,0,0,0,16,15,0.934,3.95,34,true,3,0,1,1,0,0,0.000,1.000,"|||||||camp||repair||||||||||camp|||||||camp|||repair|||||||||camp|||||||||||||crossing_pass||camp||||||||camp||||||repair|||||repair||repair||||repair|||repair|||||||||||camp|crossing_pass|||||||repair;camp|||repair|||camp|||||||camp||||repair||||||||repair;camp||||||repair||camp||||repair;crossing_pass|camp||||camp||repair||camp|||camp||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2013,150,"Sanity Depleted - Game Over","sanity",32,6,10,17,0,3100,true,false,2100.0,131,6,12,15.33,31,2600,900,"",0,0,0,0,15,6,0.919,4.16,31,true,3,0,1,1,0,0,0.000,1.000,"||||||||||||||camp||||||||||||camp|||||||||camp|||||||||||camp||||crossing_pass||||||camp|repair||||||camp||||camp||||||||||||repair||||||||||camp||||crossing_pass||camp||||||||||||camp||||repair||||||||||camp|||||camp|repair|||||||crossing_pass||camp|||||camp|repair||repair;camp||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2014,149,"Boss Vote Failed - Game Over","boss_vote_failed",45,12,10,14,3,600,true,false,2100.0,132,6,10,15.22,27,3000,0,"",0,0,1,0,13,12,0.932,3.65,41,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||camp|||||||||camp||||||||repair|||||repair;camp|||||camp||||||||||camp||crossing_pass|||||||||||||camp|||repair;camp||||||||||repair||||||||repair|||||||crossing_pass|camp|||||||camp|||||repair|||||||camp||||||camp||||||repair;camp|||||||repair||||crossing_pass|repair|||repair||||repair|camp||repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2015,155,"Sanity Depleted - Game Over","sanity",37,20,10,11,0,100,true,false,2100.0,136,9,8,14.48,31,2600,0,"",0,0,0,0,12,20,0.948,4.05,35,true,4,0,0,0,1,0,0.000,0.000,"||||||||camp|||||repair||repair||camp|||||camp||||||||repair||repair|||camp|||repair||camp||||||||||||camp|crossing_pass||||||||||||repair|camp||||||||||||||repair|||||repair|||repair||||||detour|detour|crossing_pass|camp|||repair||||||repair||repair||||||||camp||repair||||camp||repair||repair|||||repair||||camp|||repair||crossing_pass||repair||||camp||repair||repair||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2016,151,"Boss Vote Failed - Game Over","boss_vote_failed",38,18,10,9,1,100,true,false,2100.0,128,10,12,15.22,28,0,900,"",0,0,0,0,15,18,0.920,3.73,37,true,4,0,1,0,1,0,0.000,0.000,"||||||||repair||||||||||||||camp|||repair||camp||||||camp|||repair|||||||||camp||repair|||detour|detour|detour|detour|crossing_pass|camp||||repair||camp||||repair|||||repair||camp||||||repair|||||||||camp|camp|||repair||crossing_pass|||repair|||||camp||repair|||||||||||repair;camp||repair||repair||||camp||||||camp|||repair||||repair|crossing_pass|||repair||camp||||repair|||camp|",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2017,151,"Sanity Depleted - Game Over","sanity",37,17,10,14,0,700,true,false,2100.0,135,5,10,15.00,26,2900,0,"",0,7,0,0,12,17,0.933,3.47,35,true,3,0,0,0,0,0,0.000,0.000,"|||||||||||||||camp|||||||||||||repair;camp||||camp||repair||||||camp||||||||||repair;crossing_pass||||||||repair|||||||repair|||repair||||||||||||||||||camp||||||repair;crossing_pass||camp|||||repair||camp||||repair||camp||repair||repair||||||||camp|repair|||repair|||repair||camp|||||repair||crossing_pass||camp||||repair||||||camp|repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2018,153,"Victory - Boss Defeated","boss.victory",43,7,10,18,1,2800,true,true,2100.0,130,9,13,15.11,28,2600,900,"",0,0,0,0,19,7,0.914,3.68,39,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||camp|||||||||||camp|||||||||camp|||repair||||camp|||||camp||||||crossing_pass|||||camp|||||||repair||||camp|||||||||camp||||||camp||||||||camp|||crossing_pass|||camp|||||||camp|||||camp|repair||||||repair||repair|||||camp||||camp||||repair;camp|||||||crossing_pass||camp|||repair||||camp|||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2019,153,"Sanity Depleted - Game Over","sanity",38,18,10,14,0,100,true,false,2100.0,133,7,12,15.00,27,2400,900,"",0,0,0,0,16,18,0.921,3.55,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||camp||repair|||||||||||camp|||||camp||||||||||||camp||||camp||repair;crossing_pass|camp|repair|||||||||||||camp|||||||||||||repair|||||||||camp||repair|||crossing_pass||repair|camp||repair||repair||||repair|||||repair;camp|||repair|camp|camp||||repair|||repair||||repair;camp||repair|||repair||||camp|repair|||crossing_pass||camp|||||||repair|camp|||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2020,151,"Boss Vote Failed - Game Over","boss_vote_failed",38,19,10,12,1,700,true,false,2094.7,127,9,14,15.40,27,0,900,"",0,1,0,1,16,19,0.907,3.60,37,true,5,0,1,1,2,0,0.000,1.000,"||||||||camp||||||||||||camp||||||repair||camp|||camp||||||||||||||||repair||||crossing_pass|camp|||camp||repair||||||repair|||||||||||repair||repair||||||||||camp|||||repair||camp|repair;crossing_pass|||camp||repair||||repair||||||||camp|repair|||||camp|repair;camp||||||||repair|camp||repair|||repair||repair||detour|detour|detour|detour|crossing_pass|repair;camp|||||camp|repair||repair;camp",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2021,149,"Sanity Depleted - Game Over","sanity",43,7,10,18,0,3100,true,false,2100.0,126,11,11,15.33,27,2600,2300,"",0,0,0,0,16,7,0.926,3.65,42,true,4,0,2,2,1,0,0.000,1.000,"|||||||||||||||||||camp||||||||camp|||||||||||||||||||||camp|crossing_pass|repair||||||||camp||||||||camp|||camp||repair|||camp||repair|||||camp||||||||detour|detour|detour|crossing_pass||camp|||||camp||||camp|repair|||||||||||||camp|||camp||||||repair||||camp||||repair;crossing_pass|||||camp||||camp|||repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2022,156,"Victory - Boss Defeated","boss.victory",33,14,10,11,2,300,true,true,2100.0,131,14,10,14.48,31,0,1800,"",0,0,0,0,17,14,0.935,4.00,30,true,4,0,2,1,1,0,0.000,0.500,"||||||||||||||camp|||||||camp|||||||camp|||||repair||||camp|||||||camp||||camp|||||detour|detour|detour|detour|crossing_pass|camp|||||camp||repair||||repair||||||||||camp||||||||||camp|||||camp|||crossing_pass|repair|||||repair||camp|repair||||||||||repair||repair|||||||||||repair|camp||repair||||camp|||repair|crossing_pass||repair;camp|||repair||camp||||repair|camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2023,137,"Collapse (crossing) - Game Over","collapse_crossing",39,12,10,12,5,600,false,false,1899.2,121,5,10,15.07,27,2600,900,"shutdown",1,0,1,0,12,12,0.926,3.97,36,false,3,0,1,1,0,1,0.333,1.000,"||||||||||||||camp|||||||repair||||camp|||camp|||||||||camp||||camp||||||||||repair|crossing_pass||||||||||||||||||||||||repair|||||||||camp|repair|||||repair|crossing_pass||repair;camp|||camp|||||repair|||camp|||||||repair||||camp||||repair||camp||repair||repair||camp|||repair||||crossing_fail",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2024,151,"Sanity Depleted - Game Over","sanity",38,11,10,18,0,300,true,false,2093.2,132,3,15,15.50,25,2600,900,"",0,6,0,0,15,11,0.900,3.33,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||camp|||||repair||||||||camp||||||||||||camp|||camp||||||repair||camp|crossing_pass||||repair||||camp|||||||||||||||||camp||||||||repair|||repair|||crossing_pass||||camp|||||||camp||||||||camp||repair|||||||camp|repair||||||repair|||camp||||repair||crossing_pass|camp||repair||||camp|||repair|||camp|",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2025,154,"Sanity Depleted - Game Over","sanity",25,14,10,16,0,1000,true,false,2100.0,129,6,18,15.56,25,0,1400,"",0,0,1,0,18,14,0.882,3.27,25,true,4,0,1,1,1,0,0.000,1.000,"|||||||||||camp|||camp||||repair||||||||||camp|||camp||||||||repair||camp|||repair|||||||||crossing_pass|||||||camp||repair|||||||||||camp|||||||camp||||||||||camp|repair||crossing_pass|||camp||repair||||camp|||||camp||||||camp||repair||repair;camp||repair|||||||camp|||repair||repair;camp|||||repair||detour|detour|detour|crossing_pass|||repair|camp|||||camp|repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2026,151,"Sanity Depleted - Game Over","sanity",51,3,10,17,0,8700,true,false,2100.0,129,7,14,15.44,28,0,3700,"",0,0,0,1,17,3,0.907,3.73,49,true,4,0,3,2,1,0,0.000,0.667,"||||||||||||||||||||camp|||||||||camp||||||||||||||camp||||||crossing_pass|||||||camp|||||||||camp||||||camp|repair||||||||||camp||||||||camp|detour|crossing_pass|||||camp||||camp||||||||camp||||camp|||||camp||repair|||||camp||||||||||camp|crossing_pass||||||camp|||||camp||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2027,150,"Sanity Depleted - Game Over","sanity",30,8,10,18,0,1400,true,false,2100.0,131,5,13,15.44,24,2600,3700,"",0,0,0,0,15,8,0.913,3.22,29,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||||||camp|||||||||||camp|||||||camp|||||||repair|||||camp|||camp|||crossing_pass||||||||||||||||||camp||||||repair||||repair|||||camp||||||repair|crossing_pass||camp||||||||||camp||||||camp|||repair|camp|||||camp||||||||camp||||||repair||camp||crossing_pass|repair|||camp|repair|||||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2028,93,"Collapse (crossing) - Game Over","collapse_crossing",25,4,10,13,6,500,false,false,1265.4,83,2,7,14.89,17,0,900,"",0,0,0,0,7,3,0.924,3.70,25,false,2,0,1,1,0,1,0.500,1.000,"|||||||||||||||||||camp||||||||camp|||||||camp|||||||||||||||camp|crossing_pass|||||||||||||camp|||||||||||||camp||repair|||repair||||||camp||repair||crossing_fail",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2029,149,"Boss Vote Failed - Game Over","boss_vote_failed",32,10,10,16,1,2600,true,false,2100.0,130,5,13,15.56,25,0,0,"",0,6,0,0,14,10,0.912,3.38,30,true,4,0,0,0,1,0,0.000,0.000,"||||||camp|||||||||||||||||||||camp|||repair||camp|||||||||||||||camp|||crossing_pass|||||||||||camp||||||repair||camp||||||||||camp||repair|||||||camp|||repair|crossing_pass|||repair|||||||camp||||repair||camp||repair||||||||||||camp||||repair||repair|||||detour|crossing_pass||camp||||repair||camp||||camp|",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2030,150,"Sanity Depleted - Game Over","sanity",46,10,10,17,0,2400,true,false,2100.0,124,13,12,15.33,31,5200,0,"",0,6,0,0,15,10,0.919,4.16,44,true,5,0,0,0,2,0,0.000,0.000,"|||||||||||repair|||camp|||camp|||||||||||camp|||camp|||||||||||||||||camp|||detour|detour|detour|detour|camp|detour|detour|detour|crossing_pass|||camp|||repair|||||repair||||||||||||camp|||||||||||camp|repair;crossing_pass|||||||camp|||camp|||||||||||repair;camp|||||||||repair|||||repair||camp||repair|crossing_pass||||repair|||camp|||repair||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2031,153,"Victory - Boss Defeated","boss.victory",44,11,10,19,1,1600,true,true,2099.6,131,6,15,15.33,27,2600,0,"",0,0,0,0,17,11,0.901,3.55,45,true,4,0,0,0,1,0,0.000,0.000,"|||camp||||||||||||camp|||||||||camp|||||camp||||||||||||camp|||||||||repair||detour|crossing_pass|||||||||repair||||||camp|||||repair|camp||repair||||||||||||||camp|||crossing_pass|||camp||||repair||camp|||||camp||||||repair||repair|||repair||camp||||camp||||||repair;camp|||||||camp||crossing_pass||repair|||camp|||||repair;camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2032,150,"Sanity Depleted - Game Over","sanity",30,7,10,19,0,4700,true,false,2100.0,127,9,13,15.44,25,0,900,"",0,0,0,0,15,7,0.913,3.36,29,true,4,0,1,1,1,0,0.000,1.000,"||||camp||||||||||||||||||||||camp|||||camp||||||||camp|||||||||||crossing_pass||||||||||camp||||||||||repair||||camp|||||||repair|||||||||crossing_pass||camp||||camp|||||camp||||repair|||camp|||repair|||camp||||||repair;camp|||||||||camp|repair|||||detour|detour|detour|detour|camp|crossing_pass|||||camp|||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2033,149,"Victory - Boss Defeated","boss.victory",41,14,10,12,2,300,true,true,2089.5,130,6,12,15.36,29,2600,0,"",0,0,0,0,15,14,0.919,3.92,39,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||||||||||repair;camp|||||||repair|||||||camp|||||||||||camp||||crossing_pass||||camp||||camp||||||||||||repair|||||camp||||||||repair||camp||||||crossing_pass||camp|||||||camp||||repair;camp|||camp|||||repair||||camp|repair||repair||camp||||||||||repair|||||crossing_pass|repair||camp||repair||repair||repair||camp|repair",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2034,154,"Boss Vote Failed - Game Over","boss_vote_failed",39,17,9,13,1,200,true,false,2100.0,132,5,16,15.33,25,0,900,"",0,0,0,0,18,17,0.895,3.27,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||camp|||||camp||||||||||camp|||||camp||||||||||||||camp|repair||||crossing_pass|||repair|camp|||||||||camp||repair|||||||camp|||repair||camp|repair|||||repair||||||||crossing_pass|||camp|||repair||camp|repair|||camp||||camp||||||camp||||||repair||camp||repair||camp||repair||repair||||repair||camp|||crossing_pass||repair|||repair||repair;camp||||repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2035,151,"Sanity Depleted - Game Over","sanity",39,9,8,12,0,4000,true,false,2100.0,130,8,12,15.22,31,0,900,"",0,3,0,0,17,9,0.920,4.13,39,true,3,0,1,1,0,0,0.000,1.000,"||||||||||||||camp|||||||||||||||camp||||||camp|||repair||||||||||crossing_pass|||camp||||||||repair|||||camp|||||||camp|||||repair||||||||camp|||||crossing_pass||||camp|||||camp||||camp||||repair|||||camp|repair||camp|repair|||||||||camp|||repair|||camp||||crossing_pass||camp|||||repair|||camp|||camp|repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2036,155,"Victory - Boss Defeated","boss.victory",40,10,10,13,3,1900,true,true,2100.0,133,10,11,14.69,30,0,900,"",0,0,0,0,18,10,0.929,3.90,39,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||||camp|||||camp|||||||camp||||camp||||||||camp||||||camp||||||repair;crossing_pass||repair||repair|||repair||||||||camp|||||||||||||||||camp||||||camp|repair|crossing_pass|||||||||camp||||||camp||||repair||||||camp|repair||||||||camp|||||camp||||||camp|repair;crossing_pass|||camp|||repair|||camp|||camp||repair",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2037,150,"Victory - Boss Defeated","boss.victory",38,20,10,18,2,400,true,true,2100.0,132,7,10,15.11,26,0,900,"",0,0,0,0,14,20,0.933,3.49,38,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||camp||||||||repair|||repair||||camp|||||||camp|||||||||||repair|||crossing_pass|repair|||repair||||camp|||||repair|||repair|||||||||||||||||camp|repair|||||camp||repair|crossing_pass|||camp||repair||||repair||||||camp|repair||||repair|camp|||camp||||repair||||||repair|||repair||repair;camp||||camp|crossing_pass||repair|||repair||repair;camp|||||camp|",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2038,155,"Sanity Depleted - Game Over","sanity",42,20,10,5,0,0,true,false,2100.0,134,6,14,15.00,29,2900,0,"",0,0,0,0,17,20,0.909,3.77,38,true,3,0,0,0,0,0,0.000,0.000,"||||||||||camp||||camp||||||||||||||||camp|||camp|||||||repair|||||||||||camp|crossing_pass||camp|||||||repair||camp|||||||||||repair||repair||||camp|repair|||repair||repair;camp|||||repair||crossing_pass||camp|||||repair||repair||||camp||||repair|||||repair|||camp|||repair||||||||repair|||camp||repair||camp||repair;crossing_pass|||repair|camp||repair;camp||||repair||camp||repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2039,52,"Collapse (crossing) - Game Over","collapse_crossing",13,2,10,12,8,800,false,false,651.6,46,1,4,13.86,8,0,0,"",0,3,0,0,4,2,0.922,3.14,11,false,1,0,0,0,0,1,1.000,0.000,"|repair|||||||||camp||||||||||||||||||camp|||||camp||||||||||||||repair||camp|crossing_fail",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2040,155,"Sanity Depleted - Game Over","sanity",38,10,10,17,0,2900,true,false,2082.7,131,5,18,15.31,28,0,900,"",0,0,0,0,20,10,0.883,3.64,36,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||||camp|||||camp||repair||||||camp|||||||||camp|||||||camp|||||crossing_pass||camp||||||||||camp||||||||||||||||||||||camp|repair||||repair||crossing_pass|camp|||camp||||||camp|||repair|||||||camp|||||repair||repair;camp|camp|||||||repair;camp||||camp||||||camp|||repair|crossing_pass|repair;camp|||||camp||||||camp",false,false,2,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2041,149,"Victory - Boss Defeated","boss.victory",45,17,10,16,3,300,true,true,2100.0,130,7,11,15.33,30,0,900,"",0,0,0,0,15,17,0.926,4.05,43,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||||repair||camp|||||||||camp|||||||||||||||||||crossing_pass|camp|||camp|||||repair||camp|repair||||repair||||||||||camp||repair|||||repair|||||camp||||crossing_pass|||camp|repair|||repair||||camp||repair||||||repair|||camp||||repair||repair||||repair;camp||repair|||||repair;camp|camp||||repair|crossing_pass|||repair||||camp||||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2042,156,"Victory - Boss Defeated","boss.victory",35,22,10,7,1,0,true,true,2100.0,132,5,18,15.33,28,0,900,"",0,0,0,0,20,22,0.884,3.61,32,true,3,0,1,1,0,0,0.000,1.000,"|||||||||camp|||||||||||||||||||camp|||||camp|||camp||||||||||camp|||||repair;crossing_pass||repair||camp|||||||||repair||repair||||||camp||||camp|||repair||||repair||||||camp||repair;camp|||camp|||repair;crossing_pass|||camp|repair|||||||repair||||||camp||repair|||repair|||repair||||repair;camp|camp||repair|camp||||repair||||repair|crossing_pass|repair;camp|camp|repair|||camp|||repair||repair||camp|repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2043,154,"Sanity Depleted - Game Over","sanity",37,17,10,18,0,500,true,false,2100.0,134,6,13,15.00,26,2600,900,"travel_ban_lite",2,0,0,0,16,17,0.915,3.40,36,true,3,0,1,1,0,0,0.000,1.000,"||||||camp|||||||||||||||||||camp||||||||||camp|||repair|||||||camp||||camp|||camp|crossing_pass||||||||||||||||repair|||||repair|||||camp|||||||||||repair|||repair;crossing_pass|||camp|||||camp|repair||repair||repair|||repair|||||||repair||||camp|repair|||||repair;camp||||repair|||camp||repair|camp||crossing_pass||repair||repair;camp|||||repair;camp|||camp||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2044,152,"Sanity Depleted - Game Over","sanity",46,11,10,13,0,1300,true,false,2100.0,133,5,13,15.22,33,2900,0,"",0,4,0,0,15,11,0.914,4.37,43,true,3,0,0,0,0,0,0.000,0.000,"||||||camp|||||||||camp||||||||camp||repair||||camp||||||||||||||||||||repair||crossing_pass|||||repair||||camp||repair|||||||camp|||||repair|||repair||||||||||||||camp|crossing_pass|repair|||camp|||||||camp||||||||||||camp|||||||||||camp||||||camp|repair|||repair;crossing_pass|camp||||||camp||repair|||camp|repair|",false,false,1,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE03",2045,148,"Sanity Depleted - Game Over","sanity",50,14,10,19,0,0,true,false,2100.0,132,5,10,15.33,29,0,900,"",0,0,0,0,12,14,0.932,3.95,48,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||camp||||||||||||camp||||||||||repair|camp|||||||repair|||camp||crossing_pass||||||||||camp|||||repair||||repair||||camp|repair|||repair||camp|repair||||||||repair||crossing_pass|||||||repair||camp||repair||||||||||||||repair|||||||||camp||repair|||camp|||repair|crossing_pass|||camp|||||||camp|repair||",false,false,0,0
